"user_id","first_saw_experiment","path","experiment_id","variation"
33559,2019-01-26,"example.com","Experiment Sim Currently Running","A"
33600,2019-01-29,"example.com","Experiment Sim Currently Running","B"
33608,2019-01-24,"example.com","Experiment Sim Currently Running","A"
33643,2019-02-03,"example.com","Experiment Sim Currently Running","B"
33783,2019-01-29,"example.com","Experiment Sim Currently Running","B"
33832,2019-01-28,"example.com","Experiment Sim Currently Running","B"
33849,2019-02-05,"example.com","Experiment Sim Currently Running","B"
33917,2019-01-24,"example.com","Experiment Sim Currently Running","A"
33932,2019-01-28,"example.com","Experiment Sim Currently Running","A"
33959,2019-01-27,"example.com","Experiment Sim Currently Running","A"
34001,2019-01-24,"example.com","Experiment Sim Currently Running","B"
34060,2019-01-31,"example.com","Experiment Sim Currently Running","A"
34089,2019-01-25,"example.com","Experiment Sim Currently Running","A"
34134,2019-01-25,"example.com","Experiment Sim Currently Running","B"
34225,2019-01-27,"example.com","Experiment Sim Currently Running","B"
34239,2019-02-04,"example.com","Experiment Sim Currently Running","B"
34316,2019-02-04,"example.com","Experiment Sim Currently Running","B"
34383,2019-01-26,"example.com","Experiment Sim Currently Running","B"
34465,2019-01-28,"example.com","Experiment Sim Currently Running","A"
34523,2019-01-24,"example.com","Experiment Sim Currently Running","A"
34528,2019-01-27,"example.com","Experiment Sim Currently Running","A"
34537,2019-01-24,"example.com","Experiment Sim Currently Running","A"
34594,2019-01-24,"example.com","Experiment Sim Currently Running","A"
34667,2019-02-01,"example.com","Experiment Sim Currently Running","A"
34678,2019-01-29,"example.com","Experiment Sim Currently Running","A"
34709,2019-01-26,"example.com","Experiment Sim Currently Running","B"
34765,2019-01-25,"example.com","Experiment Sim Currently Running","B"
34811,2019-01-25,"example.com","Experiment Sim Currently Running","B"
34835,2019-01-25,"example.com","Experiment Sim Currently Running","A"
34860,2019-01-24,"example.com","Experiment Sim Currently Running","B"
34916,2019-01-25,"example.com","Experiment Sim Currently Running","A"
34974,2019-01-25,"example.com","Experiment Sim Currently Running","A"
34975,2019-01-26,"example.com","Experiment Sim Currently Running","B"
35028,2019-01-24,"example.com","Experiment Sim Currently Running","A"
35049,2019-01-28,"example.com","Experiment Sim Currently Running","A"
35069,2019-01-25,"example.com","Experiment Sim Currently Running","B"
35117,2019-01-29,"example.com","Experiment Sim Currently Running","A"
35209,2019-01-29,"example.com","Experiment Sim Currently Running","B"
35234,2019-02-01,"example.com","Experiment Sim Currently Running","B"
35367,2019-01-26,"example.com","Experiment Sim Currently Running","B"
35434,2019-01-24,"example.com","Experiment Sim Currently Running","B"
35534,2019-01-27,"example.com","Experiment Sim Currently Running","B"
35594,2019-01-24,"example.com","Experiment Sim Currently Running","A"
35611,2019-01-28,"example.com","Experiment Sim Currently Running","A"
35660,2019-01-28,"example.com","Experiment Sim Currently Running","A"
35710,2019-01-27,"example.com","Experiment Sim Currently Running","B"
35752,2019-01-26,"example.com","Experiment Sim Currently Running","A"
35758,2019-01-28,"example.com","Experiment Sim Currently Running","B"
35768,2019-01-31,"example.com","Experiment Sim Currently Running","B"
35839,2019-01-27,"example.com","Experiment Sim Currently Running","A"
35913,2019-01-28,"example.com","Experiment Sim Currently Running","B"
35944,2019-01-24,"example.com","Experiment Sim Currently Running","B"
36010,2019-01-29,"example.com","Experiment Sim Currently Running","A"
36021,2019-01-29,"example.com","Experiment Sim Currently Running","B"
36078,2019-01-28,"example.com","Experiment Sim Currently Running","B"
36104,2019-01-27,"example.com","Experiment Sim Currently Running","A"
36281,2019-01-26,"example.com","Experiment Sim Currently Running","A"
36301,2019-01-28,"example.com","Experiment Sim Currently Running","B"
36367,2019-02-05,"example.com","Experiment Sim Currently Running","A"
36404,2019-01-27,"example.com","Experiment Sim Currently Running","B"
36435,2019-02-03,"example.com","Experiment Sim Currently Running","B"
36452,2019-01-24,"example.com","Experiment Sim Currently Running","B"
36476,2019-01-29,"example.com","Experiment Sim Currently Running","B"
36524,2019-02-01,"example.com","Experiment Sim Currently Running","A"
36537,2019-02-02,"example.com","Experiment Sim Currently Running","B"
36622,2019-01-26,"example.com","Experiment Sim Currently Running","A"
36716,2019-01-24,"example.com","Experiment Sim Currently Running","B"
36765,2019-01-31,"example.com","Experiment Sim Currently Running","A"
36780,2019-01-29,"example.com","Experiment Sim Currently Running","B"
36815,2019-01-24,"example.com","Experiment Sim Currently Running","A"
36820,2019-01-24,"example.com","Experiment Sim Currently Running","A"
36837,2019-01-24,"example.com","Experiment Sim Currently Running","A"
36961,2019-01-24,"example.com","Experiment Sim Currently Running","B"
36992,2019-01-28,"example.com","Experiment Sim Currently Running","A"
37005,2019-02-01,"example.com","Experiment Sim Currently Running","B"
37015,2019-02-04,"example.com","Experiment Sim Currently Running","B"
37062,2019-01-27,"example.com","Experiment Sim Currently Running","B"
37091,2019-01-24,"example.com","Experiment Sim Currently Running","A"
37348,2019-01-25,"example.com","Experiment Sim Currently Running","A"
37365,2019-01-30,"example.com","Experiment Sim Currently Running","A"
37460,2019-01-26,"example.com","Experiment Sim Currently Running","B"
37565,2019-01-31,"example.com","Experiment Sim Currently Running","A"
37568,2019-01-29,"example.com","Experiment Sim Currently Running","B"
37685,2019-01-26,"example.com","Experiment Sim Currently Running","B"
37698,2019-01-26,"example.com","Experiment Sim Currently Running","A"
37711,2019-01-26,"example.com","Experiment Sim Currently Running","A"
37722,2019-01-28,"example.com","Experiment Sim Currently Running","A"
37723,2019-02-02,"example.com","Experiment Sim Currently Running","A"
37765,2019-01-29,"example.com","Experiment Sim Currently Running","B"
37783,2019-01-28,"example.com","Experiment Sim Currently Running","B"
37796,2019-01-31,"example.com","Experiment Sim Currently Running","A"
37838,2019-01-26,"example.com","Experiment Sim Currently Running","B"
37856,2019-01-29,"example.com","Experiment Sim Currently Running","B"
37885,2019-01-29,"example.com","Experiment Sim Currently Running","A"
37891,2019-01-24,"example.com","Experiment Sim Currently Running","B"
37912,2019-01-25,"example.com","Experiment Sim Currently Running","A"
37931,2019-01-25,"example.com","Experiment Sim Currently Running","B"
37959,2019-01-27,"example.com","Experiment Sim Currently Running","A"
38001,2019-01-27,"example.com","Experiment Sim Currently Running","B"
38009,2019-01-24,"example.com","Experiment Sim Currently Running","B"
38045,2019-02-10,"example.com","Experiment Sim Currently Running","B"
38049,2019-01-25,"example.com","Experiment Sim Currently Running","B"
38058,2019-01-25,"example.com","Experiment Sim Currently Running","B"
38060,2019-01-26,"example.com","Experiment Sim Currently Running","A"
38157,2019-01-26,"example.com","Experiment Sim Currently Running","A"
38162,2019-01-26,"example.com","Experiment Sim Currently Running","A"
38328,2019-01-26,"example.com","Experiment Sim Currently Running","A"
38339,2019-01-28,"example.com","Experiment Sim Currently Running","A"
38443,2019-01-26,"example.com","Experiment Sim Currently Running","A"
38452,2019-01-25,"example.com","Experiment Sim Currently Running","B"
38458,2019-02-04,"example.com","Experiment Sim Currently Running","B"
38470,2019-01-25,"example.com","Experiment Sim Currently Running","A"
38479,2019-02-01,"example.com","Experiment Sim Currently Running","B"
38544,2019-01-28,"example.com","Experiment Sim Currently Running","A"
38613,2019-01-29,"example.com","Experiment Sim Currently Running","A"
38744,2019-01-29,"example.com","Experiment Sim Currently Running","A"
38909,2019-02-02,"example.com","Experiment Sim Currently Running","A"
38949,2019-01-29,"example.com","Experiment Sim Currently Running","A"
38969,2019-01-25,"example.com","Experiment Sim Currently Running","A"
38995,2019-01-24,"example.com","Experiment Sim Currently Running","B"
39055,2019-01-24,"example.com","Experiment Sim Currently Running","B"
39056,2019-01-26,"example.com","Experiment Sim Currently Running","B"
39067,2019-01-28,"example.com","Experiment Sim Currently Running","A"
39069,2019-01-24,"example.com","Experiment Sim Currently Running","A"
39107,2019-01-24,"example.com","Experiment Sim Currently Running","B"
39168,2019-01-29,"example.com","Experiment Sim Currently Running","A"
39243,2019-02-03,"example.com","Experiment Sim Currently Running","B"
39272,2019-01-26,"example.com","Experiment Sim Currently Running","B"
39283,2019-01-25,"example.com","Experiment Sim Currently Running","B"
39316,2019-01-27,"example.com","Experiment Sim Currently Running","A"
39336,2019-01-29,"example.com","Experiment Sim Currently Running","B"
39394,2019-01-24,"example.com","Experiment Sim Currently Running","A"
39400,2019-01-24,"example.com","Experiment Sim Currently Running","A"
39417,2019-01-24,"example.com","Experiment Sim Currently Running","B"
39427,2019-01-28,"example.com","Experiment Sim Currently Running","B"
39456,2019-01-25,"example.com","Experiment Sim Currently Running","A"
39523,2019-01-29,"example.com","Experiment Sim Currently Running","A"
39596,2019-01-25,"example.com","Experiment Sim Currently Running","A"
39623,2019-01-27,"example.com","Experiment Sim Currently Running","A"
39673,2019-01-29,"example.com","Experiment Sim Currently Running","B"
39712,2019-01-29,"example.com","Experiment Sim Currently Running","B"
39734,2019-01-28,"example.com","Experiment Sim Currently Running","B"
39813,2019-01-24,"example.com","Experiment Sim Currently Running","A"
39896,2019-01-28,"example.com","Experiment Sim Currently Running","A"
39938,2019-01-25,"example.com","Experiment Sim Currently Running","A"
39950,2019-01-29,"example.com","Experiment Sim Currently Running","B"
40018,2019-01-26,"example.com","Experiment Sim Currently Running","A"
40055,2019-01-27,"example.com","Experiment Sim Currently Running","A"
40075,2019-01-29,"example.com","Experiment Sim Currently Running","B"
40091,2019-01-27,"example.com","Experiment Sim Currently Running","B"
40249,2019-01-29,"example.com","Experiment Sim Currently Running","B"
40285,2019-01-25,"example.com","Experiment Sim Currently Running","A"
40287,2019-01-29,"example.com","Experiment Sim Currently Running","A"
40292,2019-01-29,"example.com","Experiment Sim Currently Running","A"
40326,2019-01-25,"example.com","Experiment Sim Currently Running","B"
40346,2019-01-25,"example.com","Experiment Sim Currently Running","A"
40394,2019-01-29,"example.com","Experiment Sim Currently Running","A"
40503,2019-01-27,"example.com","Experiment Sim Currently Running","B"
40517,2019-01-24,"example.com","Experiment Sim Currently Running","B"
40525,2019-01-26,"example.com","Experiment Sim Currently Running","B"
40526,2019-01-24,"example.com","Experiment Sim Currently Running","A"
40551,2019-01-25,"example.com","Experiment Sim Currently Running","B"
40629,2019-01-30,"example.com","Experiment Sim Currently Running","A"
40693,2019-01-28,"example.com","Experiment Sim Currently Running","B"
40722,2019-01-29,"example.com","Experiment Sim Currently Running","B"
40730,2019-01-24,"example.com","Experiment Sim Currently Running","B"
40739,2019-01-25,"example.com","Experiment Sim Currently Running","B"
40827,2019-01-31,"example.com","Experiment Sim Currently Running","B"
40873,2019-01-28,"example.com","Experiment Sim Currently Running","A"
40900,2019-01-27,"example.com","Experiment Sim Currently Running","B"
40988,2019-02-03,"example.com","Experiment Sim Currently Running","B"
41000,2019-01-29,"example.com","Experiment Sim Currently Running","A"
41182,2019-01-28,"example.com","Experiment Sim Currently Running","B"
41184,2019-01-24,"example.com","Experiment Sim Currently Running","B"
41192,2019-01-25,"example.com","Experiment Sim Currently Running","A"
41372,2019-02-02,"example.com","Experiment Sim Currently Running","A"
41412,2019-01-28,"example.com","Experiment Sim Currently Running","B"
41491,2019-01-27,"example.com","Experiment Sim Currently Running","B"
41536,2019-01-26,"example.com","Experiment Sim Currently Running","A"
41559,2019-01-25,"example.com","Experiment Sim Currently Running","A"
41704,2019-02-03,"example.com","Experiment Sim Currently Running","B"
41722,2019-02-03,"example.com","Experiment Sim Currently Running","B"
41723,2019-01-29,"example.com","Experiment Sim Currently Running","A"
41762,2019-01-31,"example.com","Experiment Sim Currently Running","B"
41807,2019-01-26,"example.com","Experiment Sim Currently Running","A"
41817,2019-01-24,"example.com","Experiment Sim Currently Running","A"
41835,2019-01-29,"example.com","Experiment Sim Currently Running","A"
41893,2019-01-27,"example.com","Experiment Sim Currently Running","B"
41954,2019-01-24,"example.com","Experiment Sim Currently Running","A"
42024,2019-01-25,"example.com","Experiment Sim Currently Running","A"
42090,2019-01-28,"example.com","Experiment Sim Currently Running","A"
42189,2019-01-27,"example.com","Experiment Sim Currently Running","A"
42198,2019-01-27,"example.com","Experiment Sim Currently Running","B"
