"user_id","experiment_id","variation","first_joined_experiment","path"
47178,"Experiment 2","A",2018-06-19,"example.com/features"
47180,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
47186,"Experiment Sim Currently Running","B",2019-02-03,"example.com"
47198,"Experiment 2","B",2018-07-05,"example.com/features"
47202,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
47204,"Experiment 1","variant",2018-06-10,"example.com"
47206,"Experiment 2","A",2018-07-11,"example.com/features"
47215,"Experiment 1","variant",2018-06-14,"example.com"
47224,"Experiment 1","original",2018-06-19,"example.com/pricing"
47224,"Experiment 2","A",2018-06-23,"example.com/features"
47230,"Experiment 1","variant",2018-06-20,"example.com/features"
47230,"Experiment 2","B",2018-06-20,"example.com/features"
47241,"Experiment 2","A",2018-07-15,"example.com/features"
47254,"Experiment 1","variant",2018-06-23,"example.com"
47255,"Experiment 2","A",2018-07-17,"example.com/features"
47270,"Experiment 1","variant",2018-06-04,"example.com/pricing"
47278,"Experiment 1","variant",2018-06-29,"example.com"
47296,"Experiment 1","original",2018-06-09,"example.com/pricing"
47303,"Experiment 1","variant",2018-06-18,"example.com/features"
47303,"Experiment 2","B",2018-06-27,"example.com/features"
47308,"Experiment 1","variant",2018-06-12,"example.com/pricing"
47313,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
47319,"Experiment 1","original",2018-06-20,"example.com"
47323,"Experiment 1","original",2018-07-02,"example.com/features"
47323,"Experiment 2","A",2018-07-02,"example.com/features"
47336,"Experiment 1","variant",2018-06-04,"example.com"
47344,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
47351,"Experiment 1","original",2018-06-06,"example.com"
47358,"Experiment 1","original",2018-06-26,"example.com"
47363,"Experiment 1","original",2018-07-01,"example.com"
47375,"Experiment 1","variant",2018-06-08,"example.com/features"
47380,"Experiment 1","variant",2018-06-08,"example.com/pricing"
47387,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
47392,"Experiment 1","variant",2018-06-08,"example.com"
47395,"Experiment 1","original",2018-06-27,"example.com"
47399,"Experiment 1","original",2018-07-04,"example.com/pricing"
47399,"Experiment 2","A",2018-07-08,"example.com/features"
47402,"Experiment 1","variant",2018-06-05,"example.com/pricing"
47403,"Experiment 1","original",2018-07-03,"example.com/pricing"
47405,"Experiment 1","original",2018-06-17,"example.com"
47411,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
47426,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
47431,"Experiment 1","variant",2018-06-12,"example.com/features"
47436,"Experiment 1","original",2018-06-24,"example.com"
47443,"Experiment 1","original",2018-06-19,"example.com/features"
47443,"Experiment 2","A",2018-06-19,"example.com/features"
47447,"Experiment 2","B",2018-07-06,"example.com/features"
47451,"Experiment 1","variant",2018-06-10,"example.com"
47453,"Experiment 1","variant",2018-06-13,"example.com"
47454,"Experiment 1","variant",2018-06-29,"example.com"
47454,"Experiment 2","B",2018-07-04,"example.com/features"
47473,"Experiment 1","variant",2018-06-04,"example.com/features"
47474,"Experiment 1","variant",2018-06-12,"example.com/features"
47476,"Experiment 2","A",2018-07-06,"example.com/features"
47477,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
47478,"Experiment 1","original",2018-06-15,"example.com"
47498,"Experiment 1","original",2018-06-04,"example.com/features"
47526,"Experiment 1","original",2018-06-22,"example.com"
47541,"Experiment 1","original",2018-07-04,"example.com"
47544,"Experiment 2","B",2018-07-14,"example.com/features"
47548,"Experiment 1","original",2018-06-27,"example.com/pricing"
47556,"Experiment 1","original",2018-06-13,"example.com"
47561,"Experiment 2","B",2018-07-14,"example.com/features"
47566,"Experiment 2","B",2018-07-07,"example.com/features"
47568,"Experiment 1","variant",2018-06-22,"example.com/pricing"
47575,"Experiment 2","B",2018-07-13,"example.com/features"
47586,"Experiment Sim Currently Running","B",2019-02-04,"example.com"
47587,"Experiment 2","A",2018-07-19,"example.com/features"
47599,"Experiment 1","variant",2018-07-03,"example.com"
47600,"Experiment 1","original",2018-06-20,"example.com"
47605,"Experiment 2","A",2018-07-06,"example.com/features"
47606,"Experiment 1","original",2018-07-02,"example.com/features"
47606,"Experiment 2","A",2018-07-02,"example.com/features"
47612,"Experiment 1","variant",2018-06-16,"example.com/pricing"
47624,"Experiment 1","variant",2018-07-01,"example.com"
47630,"Experiment 1","original",2018-06-23,"example.com/features"
47630,"Experiment 2","A",2018-06-23,"example.com/features"
47639,"Experiment 1","original",2018-06-29,"example.com/features"
47639,"Experiment 2","A",2018-06-29,"example.com/features"
47641,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
47642,"Experiment 1","original",2018-06-24,"example.com/features"
47642,"Experiment 2","A",2018-06-24,"example.com/features"
47655,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
47666,"Experiment 1","original",2018-06-30,"example.com/features"
47666,"Experiment 2","A",2018-06-30,"example.com/features"
47669,"Experiment 1","original",2018-06-04,"example.com"
47676,"Experiment 1","original",2018-06-04,"example.com"
47682,"Experiment 1","original",2018-06-10,"example.com/features"
47685,"Experiment 1","original",2018-06-21,"example.com/pricing"
47685,"Experiment 2","A",2018-06-23,"example.com/features"
47695,"Experiment 1","variant",2018-06-08,"example.com/pricing"
47707,"Experiment 1","variant",2018-06-24,"example.com"
47707,"Experiment 2","B",2018-07-05,"example.com/features"
47719,"Experiment 2","B",2018-07-19,"example.com/features"
47740,"Experiment 1","original",2018-06-14,"example.com/features"
47758,"Experiment 1","variant",2018-06-30,"example.com"
47758,"Experiment 2","B",2018-07-08,"example.com/features"
47784,"Experiment 1","original",2018-06-19,"example.com/features"
47784,"Experiment 2","A",2018-06-19,"example.com/features"
47790,"Experiment 1","original",2018-06-29,"example.com/features"
47790,"Experiment 2","A",2018-06-29,"example.com/features"
47796,"Experiment 1","original",2018-06-17,"example.com/pricing"
47796,"Experiment 2","A",2018-06-20,"example.com/features"
47799,"Experiment 1","variant",2018-06-23,"example.com/features"
47799,"Experiment 2","B",2018-06-23,"example.com/features"
47809,"Experiment 1","variant",2018-06-17,"example.com"
47810,"Experiment 1","original",2018-06-04,"example.com"
47828,"Experiment 1","original",2018-06-25,"example.com"
47828,"Experiment 2","A",2018-06-30,"example.com/features"
47841,"Experiment 1","variant",2018-06-08,"example.com/features"
47842,"Experiment 1","original",2018-07-01,"example.com/pricing"
47843,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
47849,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
47867,"Experiment 1","variant",2018-06-05,"example.com/pricing"
47870,"Experiment 1","original",2018-06-30,"example.com"
47872,"Experiment 1","variant",2018-06-25,"example.com/features"
47872,"Experiment 2","B",2018-06-25,"example.com/features"
47877,"Experiment 1","variant",2018-06-09,"example.com"
47901,"Experiment 1","original",2018-06-04,"example.com"
47905,"Experiment 1","original",2018-06-12,"example.com/features"
47910,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
47915,"Experiment 1","original",2018-06-07,"example.com"
47920,"Experiment 1","original",2018-06-08,"example.com/features"
47937,"Experiment 2","B",2018-07-15,"example.com/features"
47939,"Experiment 1","original",2018-06-13,"example.com"
47948,"Experiment 2","B",2018-07-05,"example.com/features"
47949,"Experiment 1","variant",2018-06-28,"example.com/features"
47949,"Experiment 2","B",2018-06-28,"example.com/features"
47966,"Experiment 1","original",2018-06-13,"example.com/pricing"
47969,"Experiment 1","original",2018-07-03,"example.com/features"
47969,"Experiment 2","A",2018-07-03,"example.com/features"
47971,"Experiment 1","variant",2018-06-27,"example.com/features"
47971,"Experiment 2","B",2018-06-27,"example.com/features"
47972,"Experiment 1","original",2018-06-06,"example.com/features"
47975,"Experiment 1","variant",2018-06-07,"example.com"
47978,"Experiment 2","A",2018-07-05,"example.com/features"
47985,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
47990,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
47992,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
47997,"Experiment 1","variant",2018-06-21,"example.com"
48014,"Experiment 1","original",2018-06-28,"example.com"
48017,"Experiment 1","variant",2018-06-24,"example.com/features"
48017,"Experiment 2","B",2018-06-24,"example.com/features"
48024,"Experiment 1","original",2018-06-28,"example.com/features"
48024,"Experiment 2","A",2018-06-28,"example.com/features"
48043,"Experiment 1","original",2018-07-04,"example.com/pricing"
48043,"Experiment 2","A",2018-07-07,"example.com/features"
48044,"Experiment 1","variant",2018-06-06,"example.com/features"
48049,"Experiment 1","variant",2018-06-18,"example.com/features"
48049,"Experiment 2","B",2018-06-25,"example.com/features"
48055,"Experiment 1","variant",2018-06-10,"example.com/pricing"
48058,"Experiment 1","original",2018-06-11,"example.com/features"
48066,"Experiment 1","variant",2018-06-23,"example.com/pricing"
48070,"Experiment 2","B",2018-07-13,"example.com/features"
48077,"Experiment 1","original",2018-06-26,"example.com"
48104,"Experiment 1","variant",2018-07-01,"example.com/pricing"
48112,"Experiment 2","B",2018-07-14,"example.com/features"
48122,"Experiment 1","variant",2018-06-05,"example.com/pricing"
48125,"Experiment 1","original",2018-06-27,"example.com/features"
48125,"Experiment 2","A",2018-06-27,"example.com/features"
48127,"Experiment 1","variant",2018-06-17,"example.com/features"
48131,"Experiment 1","original",2018-06-30,"example.com/pricing"
48133,"Experiment 1","variant",2018-06-04,"example.com"
48147,"Experiment 1","variant",2018-06-27,"example.com/pricing"
48148,"Experiment 2","A",2018-07-09,"example.com/features"
48153,"Experiment 1","original",2018-06-08,"example.com/features"
48155,"Experiment 1","original",2018-06-04,"example.com"
48160,"Experiment 2","A",2018-07-09,"example.com/features"
48162,"Experiment 1","variant",2018-06-06,"example.com"
48177,"Experiment 1","original",2018-06-25,"example.com"
48177,"Experiment 2","A",2018-06-27,"example.com/features"
48178,"Experiment 1","original",2018-06-06,"example.com/features"
48187,"Experiment 1","variant",2018-07-03,"example.com"
48207,"Experiment 1","variant",2018-06-04,"example.com/features"
48216,"Experiment 1","variant",2018-06-19,"example.com"
48218,"Experiment 1","original",2018-06-04,"example.com"
48219,"Experiment Sim Currently Running","B",2019-02-05,"example.com"
48223,"Experiment 1","original",2018-06-10,"example.com/pricing"
48225,"Experiment 1","variant",2018-06-16,"example.com/features"
48225,"Experiment 2","B",2018-06-25,"example.com/features"
48235,"Experiment 1","variant",2018-06-13,"example.com"
48243,"Experiment 1","original",2018-06-21,"example.com"
48252,"Experiment 1","variant",2018-06-26,"example.com/pricing"
48258,"Experiment 1","original",2018-06-04,"example.com"
48260,"Experiment 1","original",2018-07-03,"example.com"
48261,"Experiment 1","variant",2018-06-04,"example.com"
48270,"Experiment 2","B",2018-07-05,"example.com/features"
48275,"Experiment 1","original",2018-06-24,"example.com/pricing"
48278,"Experiment 1","variant",2018-06-12,"example.com/features"
48286,"Experiment 1","variant",2018-06-20,"example.com/pricing"
48286,"Experiment 2","B",2018-06-29,"example.com/features"
48294,"Experiment 1","variant",2018-06-18,"example.com"
48294,"Experiment 2","B",2018-06-22,"example.com/features"
48295,"Experiment 1","variant",2018-06-07,"example.com"
48323,"Experiment 1","variant",2018-06-30,"example.com"
48335,"Experiment 1","original",2018-06-30,"example.com"
48342,"Experiment 1","original",2018-06-13,"example.com/pricing"
48367,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
48368,"Experiment 1","original",2018-07-03,"example.com/features"
48368,"Experiment 2","A",2018-07-03,"example.com/features"
48374,"Experiment 2","A",2018-07-13,"example.com/features"
48382,"Experiment 2","B",2018-07-05,"example.com/features"
48390,"Experiment 1","variant",2018-06-12,"example.com/pricing"
48391,"Experiment 1","original",2018-06-06,"example.com/features"
48399,"Experiment 1","original",2018-06-16,"example.com"
48403,"Experiment 1","variant",2018-06-07,"example.com/pricing"
48404,"Experiment 1","variant",2018-07-04,"example.com/pricing"
48405,"Experiment 1","original",2018-06-19,"example.com"
48405,"Experiment 2","A",2018-06-20,"example.com/features"
48412,"Experiment 1","variant",2018-07-02,"example.com/pricing"
48417,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
48441,"Experiment 1","variant",2018-06-04,"example.com"
48443,"Experiment 1","original",2018-07-03,"example.com"
48466,"Experiment 1","variant",2018-07-04,"example.com"
48466,"Experiment 2","B",2018-07-11,"example.com/features"
48468,"Experiment 1","original",2018-06-17,"example.com/pricing"
48473,"Experiment 1","variant",2018-06-10,"example.com/features"
48476,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
48489,"Experiment 2","B",2018-07-12,"example.com/features"
48491,"Experiment 1","original",2018-06-18,"example.com/features"
48491,"Experiment 2","A",2018-06-21,"example.com/features"
48495,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
48499,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
48503,"Experiment 2","B",2018-07-14,"example.com/features"
48510,"Experiment 1","variant",2018-06-29,"example.com/pricing"
48511,"Experiment 1","original",2018-07-03,"example.com"
48511,"Experiment 2","A",2018-07-06,"example.com/features"
48520,"Experiment 1","original",2018-07-02,"example.com"
48521,"Experiment 1","variant",2018-06-21,"example.com"
48525,"Experiment 1","original",2018-06-28,"example.com"
48525,"Experiment 2","A",2018-06-30,"example.com/features"
48526,"Experiment 1","original",2018-06-05,"example.com/pricing"
48540,"Experiment 1","variant",2018-07-01,"example.com/pricing"
48550,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
48552,"Experiment 1","variant",2018-06-09,"example.com/pricing"
48555,"Experiment 2","A",2018-07-18,"example.com/features"
48561,"Experiment 1","original",2018-06-16,"example.com"
48565,"Experiment 1","original",2018-06-19,"example.com/features"
48565,"Experiment 2","A",2018-06-19,"example.com/features"
48572,"Experiment 1","original",2018-06-24,"example.com"
48575,"Experiment 1","variant",2018-06-07,"example.com/features"
48594,"Experiment 1","original",2018-06-30,"example.com/features"
